id,timestamp,device,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_max,PCell_Downlink_Num_RBs,PCell_Downlink_Average_MCS,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_max,SCell_Downlink_Num_RBs,SCell_Downlink_Average_MCS,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,operator,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,area,target
Id_rql1ltggvu,1624366530,pc1,-76.70947802197803,-13.760989010989013,-43.502747252747255,3.732967023666089,27078.0,13.0,20.0,26359554.0,1800.0,-79.6614010989011,-10.929945054945057,-48.29120879120879,11.64395607827784,35740.0,13.0,,,2600.0,1,52.504401666666666,13.336261666666667,23.0,12.778800000000002,283.5,0.0,0.0,21.5,21.5,13.86,0.62,1013.6,2.42,0.95,4.0,16.093,3.14159,Residential,13800000.0
Id_vgf7eh2ldk,1624553331,pc3,-89.451875,-12.275,-59.2325,18.287000045776367,67555.0,23.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.512985,13.28752,32.8,0.0,79.4,0.3055,0.44,18.63,18.63,13.79,0.73,1017.4,2.43,1.0,1.0,16.093,0.0,Avenue,75200000.0
Id_1gxmtoxo1d,1624552682,pc1,-96.673125,-15.589375,-60.801875,9.616999974250794,83538.0,22.0,20.0,28650241.0,1800.0,-97.8625,-10.54,-66.55375,11.478000020980836,94976.0,19.0,20.0,33802242.0,2600.0,1,52.499181666666665,13.309488333333332,36.8,5.926400000000001,259.9,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,1.50079,Residential,81800000.0
Id_y5imfo5be2,1624544192,pc1,-94.27875,-17.440625,-57.148125,-0.2570000036805868,81915.0,17.0,20.0,28792066.0,1800.0,,,,,,,,,,1,52.49304166666667,13.30478,35.3,5.3708,177.8,0.1177,0.24,18.76,18.76,13.32,0.71,1017.9,1.99,0.99,3.0,16.093,3.95238,Residential,26800000.0
Id_unsiza4ndq,1624349989,pc3,-87.44125,-12.694375,-57.44625,13.067000041007995,46619.0,26.0,20.0,4078345.0,1800.0,,,,,,,,,,2,52.506011666666666,13.342871666666667,38.3,20.1868,248.0,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.08918,Park,28300000.0
Id_ay0pnqxlpx,1624372386,pc3,-85.89,-12.399375,-53.485,18.21699993133545,42982.0,25.0,20.0,2568970.0,1800.0,-93.504375,-11.96125,-61.27625,15.718000049591064,49199.0,15.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.78322,Residential,55200000.0
Id_qg2gkk1n3r,1624545013,pc1,-85.7875,-14.435,-51.87625,14.378000011444092,94043.0,17.0,20.0,26365185.0,1800.0,-87.96375,-10.061875,-59.8025,16.335000009536742,88064.0,19.0,20.0,26365188.0,2600.0,1,52.51117,13.301083333333333,34.2,0.0,83.5,0.2117,0.32,18.67,18.67,13.58,0.72,1017.9,2.14,0.99,2.0,16.093,2.95344,Avenue,104000000.0
Id_yp9zy8fm58,1624542650,pc1,-74.71375,-9.776875,-44.054375,25.132000045776365,79984.0,28.0,20.0,26722816.0,1800.0,-88.294375,-9.83,-58.62875,20.852000045776368,90980.0,22.0,20.0,26722817.0,2600.0,1,52.51123166666667,13.371756666666666,25.7,0.0,257.8,0.0973,0.22,18.78,18.78,13.45,0.71,1017.9,1.97,0.99,3.0,16.093,2.60324,Park,162000000.0
Id_50gvxvvijn,1624551273,pc1,-69.2175,-9.51,-38.416875,20.788999977111818,96211.0,22.0,,,1800.0,-83.05375,-11.365,-57.94125,10.024999980926514,92900.0,21.0,20.0,30827266.0,2600.0,1,52.51611,13.375838333333334,33.1,22.7796,84.0,0.3389,0.46,18.75,18.75,13.75,0.73,1017.7,2.29,1.0,1.0,16.093,2.27613,Park,103000000.0
Id_p04wyhs6rr,1624546769,pc1,-65.724375,-9.905625,-37.5225,21.11499997138977,95113.0,25.0,20.0,26358784.0,1800.0,-76.109375,-10.27125,-45.091875,15.501000022888183,97364.0,19.0,,,2600.0,1,52.50572666666667,13.341378333333331,38.0,5.000400000000001,220.1,0.2181,0.32,18.68,18.68,13.63,0.72,1017.9,2.15,0.99,2.0,16.093,8.49,Park,135000000.0
Id_ahi7nrime1,1624552805,pc3,-81.95391414141415,-12.932449494949497,-50.30303030303031,7.290909046250762,54573.0,14.0,15.0,4051733.0,2000.0,,,,,,,,,,2,52.49710666666667,13.306963333333334,38.2,15.0012,250.2,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,0.00536,Residential,14900000.0
Id_idba7ew25n,1624376319,pc3,-64.2325,-12.501875,-35.213125,26.95099992752075,37500.0,27.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.503405,13.33942,41.8,8.334,212.5,0.0233,0.01,23.83,23.83,14.82,0.57,1013.7,2.17,0.76,2.0,16.093,3.14159,Park,47500000.0
Id_n4e3s47tby,1624368593,pc1,-95.736875,-15.70875,-62.276875,8.499999980926514,42199.0,15.0,20.0,26356993.0,1800.0,-96.686875,-11.9025,-65.080625,4.778000011444092,,,20.0,29127681.0,2600.0,1,52.51287,13.28693,38.8,0.0,10.8,0.0,0.0,21.61,21.61,13.88,0.61,1013.6,2.36,0.95,4.0,16.093,2.24162,Avenue,16600000.000000002
Id_zmtijnw0c0,1624356654,pc1,-75.931875,-15.6075,-39.48125,19.496000003814697,94164.0,27.0,20.0,26365186.0,1800.0,-82.328125,-9.903125,-52.41875,22.363000011444093,88948.0,24.0,20.0,26365189.0,2600.0,1,52.510848333333335,13.296401666666666,36.9,0.0,84.4,0.0419,0.02,19.33,19.33,13.67,0.7,1012.5,4.08,0.96,4.0,16.093,3.52099,Avenue,189000000.0
Id_xp5ycapwx2,1624377932,pc3,-99.49166666666666,-14.738194444444444,-65.83055555555555,1.3388888952632745,62826.0,14.0,15.0,3499540.0,2000.0,,,,,,,,,,2,52.51041833333333,13.28947,45.8,28.335600000000003,88.5,0.0271,0.01,23.87,23.87,14.78,0.57,1013.7,2.21,0.76,2.0,16.093,3.02228,Avenue,14300000.0
Id_h5q5wkzb6z,1624368027,pc1,-86.18875,-9.82625,-57.18125,15.910999975204469,37304.0,23.0,20.0,26947074.0,1800.0,-96.3725,-9.581875,-68.609375,20.79,38452.0,23.0,,,2600.0,1,52.49385166666666,13.291123333333331,37.6,10.3712,305.6,0.0,0.0,21.55,21.55,13.82,0.61,1013.7,2.4,0.95,4.0,16.093,8.81131,Highway,59900000.0
Id_s5oc8evznl,1624369197,pc1,-93.39583333333331,-21.200694444444444,-52.07222222222222,-5.734444448682997,83981.0,9.0,20.0,29127680.0,1800.0,-93.96527777777776,-11.890277777777778,-61.90902777777778,7.163333320617676,40060.0,14.0,20.0,29127684.0,2600.0,1,52.51235333333333,13.320833333333333,39.8,30.743200000000005,121.1,0.0092,0.01,22.54,22.54,14.74,0.61,1013.8,2.13,0.83,3.0,16.093,3.55738,Avenue,21400000.0
Id_4n09vjy78o,1624348493,pc1,-91.14,-14.885,-55.951875,14.303999967575074,84789.0,18.0,20.0,33802242.0,1800.0,-94.145,-10.823125,-62.68375,8.57100001335144,72626.0,10.0,20.0,33802248.0,2600.0,1,52.513578333333335,13.338066666666666,38.2,35.373200000000004,84.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,Park,63200000.0
Id_3xngqsmg67,1624547132,pc1,-75.488125,-9.886875,-45.5375,14.628999962806702,70690.0,16.0,20.0,26359554.0,1800.0,-81.35375,-10.53,-50.6875,11.828000004291534,94924.0,16.0,,,2600.0,1,52.50402166666667,13.335281666666669,36.7,15.742,212.3,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,3.01559,Residential,102000000.0
Id_4oovpmrxaa,1624371302,pc3,-103.209375,-13.39125,-71.788125,4.4859999935328965,45969.0,20.0,20.0,2940680.0,1800.0,-112.49003623188406,-29.842391304347824,-59.533514492753625,-14.055072521817856,,,20.0,2940687.0,2600.0,2,52.50255166666667,13.333611666666666,34.1,7.2228,213.3,0.0077,0.01,22.48,22.48,14.71,0.61,1013.9,2.12,0.83,3.0,16.093,3.02394,Residential,13800000.0
Id_j8u2rdzrkt,1624356316,pc1,-83.01125,-14.61875,-49.64375,13.32200002670288,43864.0,20.0,20.0,40812800.0,1800.0,-84.4375,-9.910625,-56.33875,12.489999995231628,68464.0,22.0,20.0,40812802.0,2600.0,1,52.506885,13.280783333333334,46.9,34.4472,19.3,0.0396,0.02,19.22,19.22,13.46,0.69,1012.5,4.09,0.96,4.0,16.093,3.42817,Highway,60900000.0
Id_x4ej1l5pzg,1624553077,pc1,-80.04,-15.10875,-44.92625,14.975,90601.0,22.0,20.0,40782336.0,1800.0,-88.86625,-14.838125,-54.028125,15.659999971389771,96568.0,21.0,20.0,26358784.0,2600.0,1,52.488125,13.300631666666666,46.1,0.0,240.3,0.2981,0.43,18.63,18.63,13.72,0.73,1017.4,2.44,1.0,1.0,16.093,3.59225,Residential,104000000.0
Id_qvbgew2l6b,1624372443,pc3,-86.133125,-12.114375,-54.019375,16.510999994277952,38424.0,23.0,20.0,2568970.0,1800.0,-94.326875,-12.275,-62.736875,14.350000042915344,48616.0,17.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.78322,Residential,45800000.0
Id_h29njkte1u,1624368359,pc1,-79.420625,-14.77,-49.7325,21.488999996185303,37106.0,26.0,20.0,34210562.0,1800.0,,,,,,,,,,1,52.49690666666667,13.283573333333331,33.1,13.5196,330.4,0.0,0.0,21.59,21.59,13.83,0.61,1013.6,2.35,0.95,4.0,16.093,9.55556,Highway,36300000.0
Id_pcx8bjveub,1624543053,pc1,-91.36125,-16.846875,-54.82375,3.763000002801418,81898.0,20.0,20.0,26369025.0,1800.0,,,,,,,,,,1,52.506175,13.342918333333332,49.6,0.0,248.9,0.1049,0.23,18.79,18.79,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,8.70792,Park,28100000.0
Id_njsb4rwng9,1624349935,pc3,-83.210625,-12.17125,-50.206875,16.980999917984008,42185.0,22.0,20.0,4078344.0,1800.0,,,,,,,,,,2,52.50815333333333,13.349121666666669,34.7,37.2252,202.2,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,0.64278,Park,38700000.0
Id_ru0movisyv,1624349425,pc1,-75.846875,-9.213125,-46.50625,18.28800004005432,94740.0,23.0,20.0,34006529.0,1800.0,-85.44125,-8.375625,-57.204375,18.21400002479553,47280.0,27.0,20.0,34006531.0,2600.0,1,52.51533666666667,13.364958333333334,37.7,41.8552,85.1,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.29072,Park,134000000.0
Id_cud6d7qh5d,1624365742,pc1,-74.12875,-10.448125,-43.6925,21.36899995803833,48501.0,23.0,20.0,30827265.0,1800.0,-79.519375,-11.11,-48.1275,5.790000002384186,94328.0,16.0,20.0,30827267.0,2600.0,1,52.516063333333335,13.375453333333333,30.0,0.0,84.7,0.0,0.0,21.5,21.5,13.95,0.62,1013.6,2.46,0.95,4.0,16.093,0.0,Park,59800000.0
Id_kxr01phf6y,1624552488,pc3,-68.18,-12.75625,-37.8125,14.722000036239624,70502.0,22.0,15.0,51629589.0,2000.0,,,,,,,,,,2,52.50015333333333,13.325276666666667,37.6,0.0,261.6,0.3184,0.45,18.65,18.65,13.83,0.74,1017.4,2.42,1.0,1.0,16.093,1.35057,Residential,54000000.0
Id_12yhtcjivd,1624367813,pc1,-89.460625,-11.05,-57.67125,7.67899999499321,43078.0,18.0,20.0,26947074.0,1800.0,-96.768125,-10.384375,-66.20125,14.348000011444093,46580.0,18.0,,,2600.0,1,52.490766666666666,13.296601666666668,33.7,6.482,314.9,0.0,0.0,21.54,21.54,13.83,0.62,1013.7,2.42,0.95,4.0,16.093,9.47729,Highway,37400000.0
Id_5z2zom5ebc,1624553130,pc1,-90.339375,-11.64125,-58.438125,5.827999987602234,81991.0,14.0,20.0,26947073.0,1800.0,-95.205625,-9.633125,-64.37375,13.732999982833862,93816.0,18.0,,,2600.0,1,52.489716666666666,13.298081666666668,40.0,61.30120000000001,320.2,0.2981,0.43,18.63,18.63,13.72,0.73,1017.4,2.44,1.0,1.0,16.093,5.30451,Highway,66300000.0
Id_b1hg274axr,1624549294,pc1,-87.123125,-9.145625,-57.6975,22.861000022888184,97007.0,28.0,20.0,30829826.0,2600.0,-82.37875,-9.196875,-53.18,21.008000011444093,97520.0,28.0,20.0,30829824.0,1800.0,1,52.51435666666666,13.348098333333333,34.2,0.0,83.2,0.3362,0.46,18.84,18.84,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,2.85754,Park,139000000.0
Id_hq4xsp7wkw,1624546205,pc1,-75.00375,-10.5125,-47.69,15.50599996805191,95256.0,18.0,20.0,30827265.0,1800.0,-80.51875,-11.034375,-50.105625,11.753000004291534,97972.0,16.0,20.0,30827267.0,2600.0,1,52.51611833333333,13.37624,30.0,0.0,84.3,0.2203,0.31,18.63,18.63,13.67,0.73,1017.9,2.16,0.99,2.0,16.093,3.45451,Park,85200000.0
Id_7ysp5fgwli,1624553949,pc1,-86.96875,-15.27375,-51.39,19.30499999046326,91298.0,24.0,20.0,33802242.0,1800.0,-87.10625,-9.730625,-56.565625,20.100000019073487,93568.0,20.0,20.0,33802248.0,2600.0,1,52.51350166666667,13.335493333333334,28.7,6.8524,84.6,0.3287,0.45,18.64,18.64,13.9,0.74,1017.4,2.41,1.0,1.0,16.093,2.53949,Avenue,145000000.0
Id_7ihuzxyko6,1624374255,pc3,-91.3675,-13.046875,-58.114375,11.199000066816806,42162.0,21.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.511225,13.288896666666666,38.2,10.7416,168.8,0.0159,0.01,23.05,23.05,14.55,0.59,1013.6,2.27,0.83,3.0,16.093,2.18628,Avenue,20700000.0
Id_crggtekzmk,1624350150,pc1,-69.926875,-10.371875,-38.956875,13.088000020980836,85288.0,23.0,20.0,26358784.0,1800.0,-78.605,-10.31625,-47.1025,10.09499997138977,96540.0,16.0,,,2600.0,1,52.505381666666665,13.341295,41.7,0.0,210.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.99221,Park,81200000.0
Id_cuyjjkjdn8,1624546839,pc3,-67.32625,-12.220625,-36.166875,19.399999980926516,46687.0,24.0,15.0,2819859.0,2000.0,,,,,,,,,,2,52.50536,13.341243333333331,39.1,0.0,185.7,0.2181,0.32,18.68,18.68,13.63,0.72,1017.9,2.15,0.99,2.0,16.093,7.54445,Park,35200000.0
Id_x4g3rhb9j9,1624542386,pc1,-78.93375,-9.2175,-49.718125,22.427999992370605,95775.0,23.0,20.0,34006528.0,1800.0,,,,,,,,,,1,52.515595,13.367503333333334,26.2,47.9668,82.7,0.0974,0.22,18.77,18.77,13.49,0.71,1017.9,1.97,0.99,3.0,16.093,0.67939,Park,78600000.0
Id_ulri78ryzq,1624375881,pc3,-79.254375,-18.458125,-39.953125,20.652000007629397,31356.0,27.0,20.0,2843405.0,2600.0,-66.98,-16.675,-31.9425,25.251000022888185,27466.0,27.0,20.0,2843400.0,1800.0,2,52.51119833333333,13.371676666666666,35.1,0.0,258.0,0.0244,0.01,23.82,23.82,14.92,0.57,1013.7,2.15,0.76,2.0,16.093,3.0603,Park,72900000.0
Id_m1f0n62j1b,1624546522,pc1,-96.949375,-15.375,-61.175625,16.301000003814696,85802.0,24.0,20.0,26369024.0,1800.0,,,,,,,,,,1,52.509701666666665,13.3525,35.3,0.0,274.8,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.24842,Park,64099999.99999999
Id_woexfeqfoc,1624372323,pc3,-86.513125,-12.299375,-54.20875,17.050999960899354,41655.0,23.0,20.0,2568970.0,1800.0,-94.29125,-12.203125,-60.6575,14.806999976634978,46116.0,18.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.54395,Residential,60400000.0
Id_458gmatilg,1624377823,pc3,-90.786875,-12.73375,-56.860625,13.090999994277954,32277.0,20.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.513036666666665,13.28774,35.6,12.964,89.4,0.0271,0.01,23.87,23.87,14.78,0.57,1013.7,2.21,0.76,2.0,16.093,3.25734,Avenue,19600000.0
Id_igofic0z3x,1624544887,pc1,-104.5125,-17.26375,-67.25,-0.0600000016391277,71994.0,16.0,20.0,26356993.0,1800.0,,,,,,,,,,1,52.510956666666665,13.288948333333334,39.8,0.0,174.8,0.1177,0.24,18.74,18.74,13.38,0.71,1018.0,1.98,1.0,3.0,16.093,3.92669,Avenue,15700000.0
Id_d6a6x4mapp,1624547904,pc3,-89.1375,-11.83875,-59.06,17.09899998664856,69030.0,25.0,15.0,4051733.0,2000.0,,,,,,,,,,2,52.49434333333333,13.304923333333331,52.3,23.3352,184.8,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,2.32264,Residential,62800000.0
Id_dkr31dpzqc,1624365781,pc1,-72.181875,-10.156875,-43.29125,10.785000028610227,95119.0,17.0,20.0,30827265.0,1800.0,-78.08,-10.020625,-47.33,8.889000010490417,97084.0,18.0,20.0,30827267.0,2600.0,1,52.51609833333333,13.376006666666669,30.1,21.4832,84.5,0.0,0.0,21.5,21.5,13.95,0.62,1013.6,2.46,0.95,4.0,16.093,1.51296,Park,78500000.0
Id_kmvb0z5au3,1624373535,pc3,-86.06,-11.674375,-53.696875,17.484999980926514,24219.0,24.0,20.0,2568970.0,1800.0,-94.710625,-12.00875,-62.116875,15.211000032424929,49365.0,16.0,20.0,2568967.0,2600.0,2,52.49164666666667,13.304613333333334,45.4,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,1.96302,Residential,45100000.0
Id_jtil62on18,1624552898,pc1,-95.93375,-15.025,-60.515625,8.149000005722046,60654.0,18.0,20.0,28792066.0,1800.0,,,,,,,,,,1,52.494906666666665,13.30498,38.3,22.7796,186.6,0.2981,0.43,18.63,18.63,13.72,0.73,1017.4,2.44,1.0,1.0,16.093,1.80608,Residential,18300000.0
Id_xwf6x84h51,1624551748,pc3,-90.094375,-11.82875,-59.5375,13.725999956130982,57076.0,21.0,15.0,4078356.0,2000.0,,,,,,,,,,2,52.50618333333333,13.344013333333333,38.9,0.0,246.7,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,1.42573,Park,41700000.0
Id_fulw8sw6y8,1624373272,pc3,-85.71,-12.2975,-52.625,17.710000038146973,41055.0,26.0,20.0,2568970.0,1800.0,-95.104375,-12.015625,-62.171875,14.770999984741213,49464.0,16.0,20.0,2568967.0,2600.0,2,52.49164833333333,13.304615,44.6,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,2.8326,Residential,69400000.0
Id_eo6zryc2gl,1624543340,pc1,-82.21875,-13.023777173913045,-49.58152173913044,2.895652185315672,69365.0,10.0,20.0,26359554.0,1800.0,-86.84134615384616,-12.932692307692308,-53.78159340659341,5.415384602415693,73722.0,8.0,,,2600.0,1,52.504195,13.336885,32.9,33.52120000000001,302.6,0.1049,0.23,18.78,18.78,13.39,0.71,1017.9,1.97,0.99,3.0,16.093,3.22413,Park,31200000.0
Id_zlp1yv7tw3,1624543042,pc1,-91.940625,-16.7575,-55.9775,2.047999984696508,72389.0,19.0,20.0,26369025.0,1800.0,,,,,,,,,,1,52.50623,13.343185,48.8,13.1492,253.4,0.1049,0.23,18.79,18.79,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,8.70792,Park,25800000.0
Id_nfguxcktl1,1624368834,pc1,-92.604375,-16.36,-56.755625,0.3300000033527612,95407.0,6.0,20.0,26353920.0,1800.0,-96.0375,-18.55,-56.92,-7.022000026702881,,,20.0,26353923.0,2600.0,1,52.51056833333333,13.291333333333334,43.4,19.0756,84.3,0.0098,0.01,22.66,22.66,14.73,0.61,1013.8,2.14,0.82,3.0,16.093,3.65931,Avenue,5970000.0
Id_qnvwu9nje3,1624375930,pc3,-113.768125,-19.384375,-73.455625,2.512000009641051,53010.0,17.0,20.0,2843405.0,2600.0,-108.1675,-22.1525,-65.879375,-4.6040000104904175,52500.0,13.0,20.0,2843400.0,1800.0,2,52.51025666666666,13.36572,35.7,50.93,256.4,0.0244,0.01,23.82,23.82,14.92,0.57,1013.7,2.15,0.76,2.0,16.093,2.11249,Park,18300000.0
Id_wgn5f3mkuy,1624349952,pc3,-83.048125,-12.644375,-49.901875,11.627999985218048,18804.0,18.0,20.0,4078344.0,1800.0,,,,,,,,,,2,52.50729166666667,13.347988333333332,36.0,29.817200000000003,232.0,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,0.93841,Park,10700000.0
Id_vlm24cytef,1624367523,pc1,-90.084375,-11.9075,-59.80375,5.199000010490417,25870.0,12.0,20.0,26947073.0,1800.0,-93.725,-10.21875,-64.33375,14.655999989509583,48328.0,19.0,,,2600.0,1,52.48899,13.299043333333334,45.5,0.0,321.2,0.0,0.0,21.54,21.54,13.83,0.62,1013.7,2.42,0.95,4.0,16.093,9.2159,Highway,33400000.0
Id_9lp0e3f0dg,1624546818,pc1,-67.67,-10.465625,-37.164375,16.682000036239625,93372.0,19.0,20.0,26358784.0,1800.0,-76.5825,-10.5175,-45.2325,16.040000004768373,96300.0,18.0,,,2600.0,1,52.50544166666667,13.341213333333334,36.8,7.7784,185.6,0.2181,0.32,18.68,18.68,13.63,0.72,1017.9,2.15,0.99,2.0,16.093,8.49,Park,89700000.0
Id_30jsw26vvs,1624544840,pc1,-95.821875,-16.3925,-59.47,6.702999995946884,85263.0,14.0,20.0,26356993.0,1800.0,-100.58875,-12.39875,-68.019375,5.578000021576881,87988.0,11.0,20.0,29127681.0,2600.0,1,52.513043333333336,13.288226666666668,34.3,8.334,84.1,0.1177,0.24,18.74,18.74,13.38,0.71,1018.0,1.98,1.0,3.0,16.093,0.0,Avenue,43700000.0
Id_qoan5ivu1k,1624546891,pc1,-65.716875,-9.629375,-34.870625,25.20899995803833,86261.0,26.0,20.0,26358785.0,1800.0,-75.51375,-9.80875,-46.7675,23.270999965667723,91904.0,24.0,,,2600.0,1,52.504135,13.340306666666669,39.1,0.0,209.5,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,8.24967,Park,173000000.0
Id_ptccvewewu,1624370346,pc3,-91.45875,-10.076875,-61.189375,4.973999986648559,80362.0,18.0,20.0,2832399.0,2600.0,,,,,,,,,,2,52.51602333333334,13.37449,32.4,4.2596,83.9,0.0093,0.01,22.35,22.35,14.8,0.62,1013.8,2.12,0.84,3.0,16.093,0.85769,Park,18100000.0
Id_n918abzeu8,1624547437,pc1,-65.136875,-9.58625,-35.0825,18.036000003814696,92704.0,21.0,20.0,26351360.0,1800.0,-72.894375,-9.545,-43.208125,17.50099998474121,95064.0,20.0,20.0,26351363.0,2600.0,1,52.49975166666667,13.320493333333332,48.0,43.3368,262.6,0.2183,0.32,18.69,18.69,13.56,0.72,1017.9,2.16,0.99,2.0,16.093,2.7648,Residential,105000000.0
Id_23pnpedan0,1624372143,pc3,-85.766875,-11.966875,-53.795,19.360999984741213,43088.0,25.0,20.0,2568970.0,1800.0,-102.71375,-13.6325,-70.8175,8.470000019073487,48832.0,19.0,20.0,2568967.0,2600.0,2,52.49369833333333,13.304716666666666,35.5,0.0,198.3,0.0081,0.01,22.55,22.55,14.68,0.61,1013.8,2.17,0.82,3.0,16.093,3.9376,Residential,41200000.0
Id_phpuu5xk5v,1624349435,pc3,-83.70125,-11.9775,-52.00125,15.475000038146971,50177.0,23.0,20.0,4080393.0,1800.0,,,,,,,,,,2,52.515485,13.367051666666669,40.4,42.0404,83.6,0.0653,0.04,18.15,18.15,14.11,0.77,1011.9,4.06,0.97,3.0,16.093,0.2071,Park,34900000.0
Id_98b95jd90s,1624354157,pc1,-77.921875,-15.870625,-42.430625,17.19800006866455,44087.0,26.0,20.0,26607105.0,1800.0,-85.17125,-9.87875,-54.5075,18.532999954223637,36124.0,25.0,20.0,26607108.0,2600.0,1,52.51401666666667,13.377255,29.5,0.0,187.2,0.0234,0.02,18.77,18.77,13.88,0.73,1012.2,4.25,0.97,4.0,16.093,2.10064,Park,82400000.0
Id_s593vr16ga,1624369404,pc1,-97.9787087912088,-11.024725274725276,-66.51991758241758,9.09780221588009,65836.0,17.0,20.0,30829824.0,1800.0,-94.74793956043956,-9.389423076923077,-67.99450549450549,10.417582382376375,58192.0,16.0,20.0,30829826.0,2600.0,1,52.51423166666667,13.34686,35.8,43.522000000000006,83.4,0.0085,0.01,22.41,22.41,14.75,0.62,1013.8,2.12,0.84,3.0,16.093,2.65785,Park,39600000.0
Id_fu58jn0u0l,1624542059,pc1,-95.3475,-15.735,-60.51125,11.67100001335144,90824.0,22.0,20.0,26367489.0,1800.0,,,,,,,,,,1,52.51350166666667,13.33011,40.4,0.0,164.9,0.1075,0.23,18.77,18.77,13.43,0.71,1017.9,1.97,0.99,3.0,16.093,8.84071,Avenue,57500000.0
Id_xsnj9y2pg9,1624370886,pc3,-90.613125,-14.078125,-56.5375,1.3050000036507845,74512.0,12.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.50589833333333,13.34198,40.0,0.0,252.2,0.0087,0.01,22.47,22.47,14.76,0.62,1013.8,2.12,0.83,3.0,16.093,3.32908,Park,10700000.0
Id_ku3inw9tr6,1624551906,pc3,-65.055,-12.2675,-34.039375,25.32299991607666,65284.0,28.0,,,2000.0,,,,,,,,,,2,52.50578166666666,13.341526666666669,38.7,0.0,234.7,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,7.85025,Park,89800000.0
Id_0ov9zlja7d,1624373804,pc3,-84.539375,-12.71375,-50.72,16.46600001811981,44090.0,17.0,20.0,3428105.0,1800.0,,,,,,,,,,2,52.49035166666667,13.297188333333333,43.0,35.9288,321.1,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,7.12362,Highway,22400000.0
Id_agngjomzmh,1624366062,pc1,-102.095625,-14.37125,-67.395625,-2.4819999884068964,22697.0,5.0,20.0,26349058.0,1800.0,-109.279375,-10.62625,-77.636875,5.384000017046929,87280.0,10.0,20.0,26349061.0,2600.0,1,52.509933333333336,13.35836,28.9,45.003600000000006,273.9,0.0,0.0,21.53,21.53,13.93,0.62,1013.6,2.44,0.95,4.0,16.093,3.38164,Park,24500000.0
Id_fyptnje53l,1624547547,pc1,-86.115,-14.050625,-52.053125,14.197999963760376,94775.0,20.0,20.0,26368258.0,1800.0,-88.338125,-10.12625,-58.2175,14.543000059127808,75262.0,17.0,,,2600.0,1,52.499968333333335,13.313395,36.1,0.0,299.2,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,8.17218,Residential,102000000.0
